Latitude,Longitude,Name,Crop_Name,Duration,Height,height_numeric,duration_numeric,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_30,NDVI_31,NDVI_32,NDVI_33,NDVI_34,NDVI_35,NDVI_36,NDVI_37,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15
12.741945,77.5818914,Ramanagara,Ragi,Low,Short,1,1,0.309335253,0.305449331,0.175981716,0.353500854,0.284793122,0.394093686,0.004860108,0.144871503,0.06370515,0.60571567,0.165289256,0.139628958,0.592896175,0.620310043,0.282158465,0.484686228,0.075961312,0.010437415,0.371079656,0.101578791,0.11240678,0.015215215,0.002708559,0.035863665,0.210926694,0.044940446,0.157062544,0.036278132,0.028127459,0.591076457,0.097826087,-0.031420373,0.017245954,0.490688429,0.479786096,0.503548896,0.174955161,-10.32404542,-8.497311969,-13.8711686,-11.54502481,-9.475706872,-7.590970962,-11.07502683,-8.050628896,-8.45025863,-8.245232165,-10.18688649,-11.25036018,-7.061614103,-4.574087509,-7.559209274,-16.71095263,-16.58452737,-15.19500516,-13.81978976,-18.01684306,-16.83830314,-19.75515192,-14.76536668,-17.55791956,-15.97903881,-18.15147232,-13.25197697,-14.95149107,-14.83045842,-15.61052298
12.7422753,77.5815552,Ramanagara,Ragi,Low,Short,1,1,0.196980096,0.209007433,0.140599676,0.223952621,0.217524198,0.245480495,0.004054342,0.120805369,0.06460396,0.175324675,0.139178241,0.148924281,0.209894332,0.258354115,0.171546473,0.274814315,0.081506196,0.00833929,0.103427173,0.050153531,0.093105184,0.014244447,0.003471513,0.034423556,0.137382502,0.066941521,0.112147856,0.031616221,0.02958231,0.329865973,0.10197544,-0.023672055,0.018821023,0.416289593,0.465201465,0.546698873,0.158466454,-9.151363804,-8.726222666,-11.64649687,-8.15795481,-7.010837721,-5.859259411,-8.583926808,-9.606981333,-9.448781231,-7.924795813,-10.08753465,-7.546223376,-6.540600508,-7.99012579,-8.440283911,-17.26326713,-16.39589984,-19.14225758,-16.96869642,-19.63159964,-12.4817603,-21.58437804,-19.15969587,-16.75208912,-15.12899886,-14.38143655,-18.10575656,-15.60944848,-12.56170495,-17.98875634
12.7422891,77.5815805,Ramanagara,Ragi,Low,Short,1,1,0.214334627,0.207306338,0.150679375,0.229951263,0.228708618,0.255936675,0.013545139,0.118856122,0.069297164,0.223397224,0.114165498,0.14076087,0.27522722,0.304691129,0.20094284,0.324892607,0.084406295,0.012580109,0.106849315,0.054871488,0.081756245,0.019627379,0.003416701,0.034757047,0.176844335,0.060329451,0.112642844,0.031609195,0.030529106,0.436021831,0.114229881,-0.023272518,0.017787954,0.429344151,0.472735466,0.546446962,0.155313351,-9.151363804,-10.58387413,-11.49456505,-8.15795481,-7.010837721,-5.859259411,-8.583926808,-8.267610827,-9.448781231,-7.924795813,-12.20474745,-9.231907757,-6.540600508,-6.157058762,-7.90027507,-17.26326713,-16.48915986,-19.25020675,-16.96869642,-19.63159964,-12.4817603,-21.58437804,-16.36794712,-16.75208912,-15.12899886,-16.17062517,-17.02187924,-15.60944848,-12.16384879,-14.491155
12.7424233,77.5816217,Ramanagara,Ragi,Low,Short,1,1,0.20027248,0.214535902,0.144240468,0.231487658,0.220192796,0.271611002,-0.011855489,0.137263433,0.063216988,0.165893685,0.126031921,0.126851076,0.192169969,0.257702412,0.177384884,0.287151349,0.077476613,0.010469543,0.04047384,0.080291971,0.091246291,0.016252867,0.00190554,0.02942438,0.106859206,0.059599784,0.108220416,0.034505919,0.028689737,0.292508675,0.098286114,-0.022009433,0.019284225,0.422917176,0.476618705,0.576702863,0.158198429,-8.972436157,-10.45615268,-10.32263435,-9.008151426,-7.866166121,-6.93400292,-6.404699963,-5.926479199,-9.358537989,-10.1037753,-9.19417038,-9.629594205,-11.29401358,-7.60189775,-9.371372993,-18.08826084,-15.20658141,-19.59170224,-18.58970968,-16.02485532,-14.55315243,-18.20985033,-15.52986432,-15.00236045,-14.32419453,-19.77349992,-13.19152013,-16.88103422,-12.519945,-13.85303367
12.7425026,77.5814268,Ramanagara,Ragi,Low,Short,1,1,0.183200908,0.19713728,0.13589692,0.195696032,0.200101189,0.246468583,0.003385527,0.133661153,0.061390533,0.171333333,0.141983399,0.164723468,0.128768523,0.155191257,0.140901771,0.190846479,0.075534442,0.009642744,0.162698413,0.047326077,0.09792211,0.012691116,-0.001019784,0.02253593,0.092507914,0.086830525,0.110278373,0.031571839,0.027133695,0.262962198,0.09310889,-0.025455073,0.018424566,0.42877292,0.484773291,0.596412556,0.159383442,-10.98020331,-12.25870344,-10.92047047,-7.797411221,-8.857564404,-5.264421003,-4.723736166,-6.285491404,-6.680963772,-8.49461645,-10.30385449,-11.44715989,-10.28187244,-7.057506462,-8.2669117,-20.60568013,-16.7444135,-20.42089238,-15.59641495,-22.68311512,-19.29557834,-18.34296374,-17.86127911,-23.22188022,-19.07217474,-18.6906781,-22.26381941,-17.1639639,-13.05555378,-12.17792581
12.7425133,77.58143,Ramanagara,Ragi,Low,Short,1,1,0.178669098,0.193310165,0.129715554,0.195428059,0.202444614,0.248470012,-0.001743254,0.120139799,0.064143524,0.161612796,0.165214824,0.186172686,0.141248721,0.167934783,0.136437247,0.189940437,0.078825348,0.009965201,0.148813803,0.059201774,0.096310968,0.014910437,0.005089231,0.022218468,0.09525459,0.070267989,0.111269361,0.030830307,0.026081802,0.234910277,0.072352324,-0.021248916,0.016201859,0.404839112,0.480668039,0.586780131,0.157793457,-10.98020331,-12.25870344,-10.92047047,-7.797411221,-6.40919593,-5.264421003,-4.723736166,-6.285491404,-6.680963772,-8.49461645,-10.30385449,-11.44715989,-10.53361359,-7.057506462,-8.2669117,-20.60568013,-16.7444135,-20.42089238,-15.59641495,-19.57872322,-19.29557834,-18.34296374,-17.86127911,-23.22188022,-19.07217474,-18.6906781,-22.26381941,-16.00606496,-13.05555378,-12.17792581
12.7425704,77.5817506,Ramanagara,Ragi,Low,Short,1,1,0.191752577,0.193583828,0.134774702,0.21888412,0.205666317,0.243310208,-0.01109589,0.132075472,0.065447898,0.227938884,0.095792079,0.152266667,0.270620945,0.333963155,0.206621227,0.324107143,0.080105213,0.008575512,0.117999296,0.083052277,0.092750793,0.021615699,0.004603927,0.037519817,0.170272156,0.076656561,0.116295637,0.033195371,0.029281278,0.4127368,0.078233658,-0.018875958,0.010921502,0.385804638,0.48315565,0.493980659,0.168307245,-10.06906243,-9.470719807,-10.55986693,-12.09235996,-9.946901432,-7.736396477,-11.83263601,-12.13157936,-9.760642256,-7.794104202,-12.829869,-9.592352409,-12.55946698,-9.457876995,-12.89501038,-18.41257061,-21.22878963,-15.10045164,-12.42394945,-21.21889967,-12.12864448,-18.37797182,-14.67015244,-14.44630864,-13.23527743,-18.03760898,-14.75852555,-20.90507216,-17.3294678,-16.25937662
12.7425967,77.580215,Ramanagara,Ragi,Low,Short,1,1,0.20068276,0.268021287,0.147696757,0.317463951,0.213796602,0.298789346,-0.009047884,0.15403423,0.061620814,0.468622657,0.271035285,0.330690453,0.426751592,0.477039679,0.153093187,0.29218107,0.074988246,0.004837047,0.101039888,0.263318889,0.122734867,0.011972403,0.003471986,0.006171837,0.315458276,0.042190186,0.14308864,0.031925676,0.028267507,0.573656846,0.092323651,-0.018047882,0.029900332,0.433787945,0.314727351,0.088774279,0.165556125,-11.3106099,-7.648038562,-9.200028552,-7.355185426,-9.263271373,-7.824960754,-10.86893564,-7.006324663,-8.868249614,-8.192691588,-10.16516109,-8.228182669,-8.144098858,-7.517103647,-7.928620411,-17.32702746,-19.26000511,-14.85935028,-20.08252468,-21.69718295,-16.75796001,-19.50803011,-16.27514218,-16.21975379,-13.87693587,-15.90545056,-14.22323093,-15.63089476,-14.14529734,-15.52836033
12.7426004,77.5818539,Ramanagara,Ragi,Low,Short,1,1,0.208490566,0.219851577,0.151815182,0.27872635,0.262156448,0.326458753,-0.01345969,0.159243971,0.063809178,0.478880676,0.091967969,0.168722049,0.398963731,0.417499391,0.221780604,0.351679307,0.086056254,0.010173263,0.20688444,0.078142932,0.09623431,0.018841591,0.00352638,0.033978418,0.25394163,0.077509253,0.126676076,0.031299824,0.034299754,0.590996785,0.090971272,-0.018407504,0.014308695,0.426262626,0.501605652,0.56187093,0.168911245,-10.387789,-10.32960004,-7.585979973,-12.18720677,-12.91259816,-9.486109845,-10.09677119,-8.60404215,-11.38700069,-10.74491721,-15.4922545,-8.619155424,-8.470778978,-12.45947052,-10.93161537,-17.05471279,-19.40653883,-14.51833314,-11.55503761,-20.34877887,-14.38436817,-18.76271428,-17.03458049,-15.96248202,-15.17597045,-18.47143889,-13.95360553,-19.87766394,-15.919984,-19.15421663
12.7426019,77.5802098,Ramanagara,Ragi,Low,Short,1,1,0.180290122,0.196114709,0.130827685,0.211021814,0.190464114,0.231604938,0.00491278,0.14680711,0.060364181,0.459953039,0.292190476,0.312908778,0.424099485,0.454626335,0.13367917,0.239351351,0.075533662,0.006410764,0.110838195,0.235383065,0.119623314,0.017768301,0.001632875,0.003020162,0.401422997,0.081156978,0.139873418,0.031751393,0.037080636,0.535014006,0.092955825,-0.016415262,0.028351279,0.430833333,0.247646157,0.093865968,0.166495375,-11.3106099,-10.92676727,-10.2341664,-7.355185426,-9.263271373,-7.824960754,-9.483236717,-7.006324663,-8.868249614,-8.192691588,-10.16516109,-8.228182669,-8.144098858,-7.517103647,-7.928620411,-17.32702746,-19.27747052,-15.93710004,-20.08252468,-21.69718295,-16.75796001,-17.79361561,-16.27514218,-16.21975379,-13.87693587,-15.90545056,-14.22323093,-15.63089476,-14.14529734,-15.52836033
12.7426048,77.581826,Ramanagara,Ragi,Low,Short,1,1,0.180952381,0.180151989,0.130187144,0.182843246,0.195290504,0.231536452,-0.017447323,0.124840764,0.063741621,0.176508344,0.075870495,0.156997525,0.241979835,0.32778777,0.202072539,0.299224806,0.083193479,0.006313434,0.13023709,0.096168376,0.097113503,0.01968622,0.004416661,0.037629682,0.119682769,0.046049852,0.116534041,0.034082302,0.027240426,0.323718573,0.066942007,-0.015229865,0.017347889,0.399036145,0.474197121,0.530041642,0.164663852,-10.387789,-10.32960004,-11.31191883,-11.65796322,-12.91259816,-9.486109845,-10.09677119,-10.98328948,-11.87920839,-10.74491721,-15.4922545,-8.619155424,-8.470778978,-12.21896894,-10.93161537,-17.05471279,-19.40653883,-16.23932588,-11.84168978,-20.34877887,-14.38436817,-18.76271428,-15.6301911,-15.88757068,-15.17597045,-18.47143889,-13.95360553,-19.87766394,-15.78358848,-19.15421663
12.742605,77.58025,Ramanagara,Ragi,Low,Short,1,1,0.230179028,0.240156574,0.141732283,0.250845166,0.253171247,0.282878412,-0.013338862,0.155891892,0.064825184,0.380387258,0.2637758,0.286775632,0.440242764,0.404176334,0.174914847,0.269448066,0.075511644,0.006260401,0.103777949,0.241413393,0.12849594,0.015744853,0.003605197,0.011899943,0.342673672,0.016589747,0.143725992,0.03188357,0.029036688,0.618708241,0.101484294,-0.019913293,0.030981565,0.388610478,0.378287256,0.097474524,0.163945578,-10.82204274,-7.648038562,-10.2341664,-3.960166043,-9.406513003,-7.824960754,-10.86893564,-7.006324663,-7.258066083,-7.692950307,-8.751875988,-9.039795627,-5.877979722,-7.517103647,-7.186237121,-15.04999814,-19.26000511,-15.93710004,-19.51704582,-21.45938492,-16.75796001,-19.50803011,-16.27514218,-16.56319557,-12.6037516,-16.99147369,-17.5118407,-13.78567066,-14.14529734,-16.35129553
12.7426102,77.5801976,Ramanagara,Ragi,Low,Short,1,1,0.166176471,0.200357382,0.127295234,0.196717575,0.196608373,0.233183857,-0.003216813,0.155742887,0.063272183,0.380556352,0.281132075,0.301258327,0.404059041,0.407746963,0.150712831,0.279176702,0.081920904,0.005225653,0.108715457,0.237975321,0.116643141,0.016029842,0.002043597,0.003224246,0.356230032,0.060100609,0.133975067,0.03203507,0.028914241,0.550746592,0.096984236,-0.015284649,0.028638223,0.43207312,0.340884339,0.121968042,0.165494769,-11.3106099,-10.92676727,-10.2341664,-7.355185426,-9.263271373,-7.187350091,-9.483236717,-7.006324663,-8.868249614,-8.192691588,-10.16516109,-8.228182669,-8.144098858,-7.517103647,-7.752000749,-17.32702746,-19.27747052,-15.93710004,-20.08252468,-21.69718295,-16.29110465,-17.79361561,-16.27514218,-16.21975379,-13.87693587,-15.90545056,-14.22323093,-15.63089476,-14.14529734,-16.2093508
12.7426469,77.5818641,Ramanagara,Ragi,Low,Short,1,1,0.194719472,0.20120259,0.137577002,0.234393404,0.22820713,0.258472433,-0.014482991,0.137626535,0.06472374,0.377765332,0.061205049,0.187473551,0.364459266,0.397456647,0.222870478,0.357483731,0.083813641,0.009445194,0.220830587,0.090021231,0.103567036,0.014135338,0.001698716,0.035555556,0.20941337,0.053168864,0.126864362,0.034935601,0.028847101,0.505943985,0.08225256,-0.016178029,0.01841729,0.446223224,0.524067514,0.597261837,0.174197773,-10.95460686,-10.49419193,-7.585979973,-11.65796322,-12.91259816,-10.23169089,-10.09677119,-8.60404215,-11.87920839,-10.74491721,-13.32686927,-9.7395601,-8.470778978,-12.45947052,-7.383778791,-18.78820496,-19.23187088,-14.51833314,-11.84168978,-20.34877887,-13.60310058,-18.76271428,-17.03458049,-15.88757068,-15.17597045,-17.22305708,-15.74438758,-19.87766394,-15.919984,-21.41309164
12.7427561,77.5819482,Ramanagara,Ragi,Low,Short,1,1,0.226151107,0.278938314,0.150580781,0.315490289,0.277608635,0.333158996,-0.007723823,0.147596053,0.059897736,0.463492063,0.029019424,0.205779468,0.477079014,0.446872645,0.222265625,0.367099758,0.087378641,0.010857417,0.206907788,0.116932338,0.12067905,0.012053033,0.001626016,0.039302096,0.246884473,0.060672744,0.128169743,0.030491914,0.029718559,0.650760575,0.079241449,-0.009629578,0.024596975,0.442644483,0.542046606,0.522611089,0.172517052,-13.4978018,-9.230901739,-6.84187683,-7.837250256,-8.449475133,-7.469451219,-9.780230166,-8.252674009,-11.69127911,-9.296292969,-8.065355649,-9.753964675,-9.573796764,-9.320264544,-6.779447867,-19.47666367,-17.64784644,-14.20886393,-16.23106711,-18.15637606,-12.51650174,-20.99636153,-20.92558352,-16.28807732,-18.64816175,-15.54719882,-17.91208376,-18.3147509,-13.82315567,-22.80881702
12.74283,77.5788317,Ramanagara,Ragi,Low,Short,1,1,0.427736451,0.347373637,0.213492562,0.33979206,0.401677035,0.400625978,0.01646554,0.187807737,0.07432009,0.578503688,0.370363101,0.267175573,0.623126338,0.579215487,0.268388792,0.44038817,0.074144038,0.005263997,0.139461173,0.340936089,0.100794136,0.016848161,0.00211503,0.01845395,0.268218237,0.067829045,0.149739583,0.035629049,0.028060977,0.576437588,0.084450888,-0.01966739,0.035635636,0.335325132,0.230058516,0.073789233,0.167865707,-7.908858823,-7.163449346,-7.147756394,-6.3714154,-7.144801049,-6.40039256,-9.911782126,-7.068180515,-9.314042542,-7.356264039,-10.86238937,-4.663344695,-6.85161634,-7.93580535,-9.56020293,-15.29682236,-17.49114256,-17.51995801,-16.47742078,-14.34328019,-12.91322304,-13.87156077,-15.10174955,-15.73198629,-12.19198294,-16.85208818,-11.51351321,-13.96042562,-11.73942959,-15.74165086
12.7428641,77.581965,Ramanagara,Ragi,Low,Short,1,1,0.234394585,0.2821488,0.153299916,0.290151698,0.269282815,0.282792473,0.005065991,0.13421859,0.063152781,0.402512288,0.039453539,0.228698131,0.443927408,0.477604903,0.235794356,0.420879842,0.083404152,0.011845139,0.16108852,0.140625,0.112670853,0.013753639,0.004678283,0.036798281,0.223089983,0.062001863,0.126123013,0.036481591,0.031738233,0.561793046,0.068895643,-0.011273957,0.02258625,0.422452953,0.524537409,0.532188031,0.170145266,-11.44809331,-9.011440524,-8.968897268,-7.914487872,-8.050609479,-7.116196778,-10.20037391,-10.60092607,-11.09875608,-12.17875108,-6.801683788,-12.31444131,-13.31157405,-9.660496952,-10.45623354,-18.85360392,-16.01979519,-16.51636931,-16.52888463,-20.10130633,-13.03434418,-16.71501329,-18.06026549,-15.44041315,-15.4935672,-16.0547515,-18.13335839,-15.76488149,-15.19566313,-15.81473898
12.7428925,77.5784577,Ramanagara,Ragi,Low,Short,1,1,0.625942685,0.62804878,0.283218842,0.510865109,0.529962547,0.510684693,0.042978432,0.194991055,0.069003827,0.457411504,0.33458859,0.375400641,0.591635338,0.52574103,0.228778938,0.310654382,0.070989115,0.009400892,0.136572554,0.247475788,0.089824645,0.017184265,0.004795834,0.018340015,0.372204167,0.06304258,0.146180556,0.033726956,0.029895803,0.450842343,0.122548137,-0.02170088,0.034079452,0.266645224,0.216441506,0.073813355,0.1794782,-8.49698232,-7.179968578,-8.058035688,-8.243617918,-12.89949528,-6.370887272,-7.144257498,-4.503437155,-7.463502842,-4.681306043,-9.25052708,-10.23606111,-10.59730121,-7.874955999,-5.52495418,-11.82039268,-15.05407776,-21.08079728,-11.31409601,-16.66149051,-12.88068071,-15.80316514,-14.91947952,-13.35069252,-11.73726016,-16.56145623,-17.09454764,-11.9557063,-17.39436622,-9.681278154
