DN,Longitude,Latitude,Crop_Name
1,76.90572165227744,25.23295388154594,Wheat
1,76.9040025858058,25.23216054920684,Wheat
4,83.87296176890455,19.056569749510363,No Crop/Fallow
36,83.88234492020877,19.056709162401653,Rice
1,81.43815714117896,27.433938866120744,Wheat
4,83.58896419872357,19.3467798395452,No Crop/Fallow
4,83.58524685124037,19.34619984790472,No Crop/Fallow
4,83.58490579392658,19.344580228223656,No Crop/Fallow
1,81.39149767891782,27.748493724516468,Wheat
1,81.40132403190393,27.742521625749006,Wheat
1,81.39748423190326,27.73983226573423,Wheat
1,81.39824054809499,27.739346896631385,Wheat
1,81.39668104263716,27.738152017968453,Wheat
1,81.39518248410879,27.73586607511185,Wheat
1,81.39575411727617,27.73485773570872,Wheat
1,81.39805317560584,27.733892501776875,Wheat
1,81.38966617490448,27.733381146925957,Wheat
1,81.39583955989929,27.733232298668305,Wheat
1,81.39518971997047,27.732578595406626,Wheat
1,81.39194687005939,27.731067130397665,Wheat
1,81.39329390782595,27.730459148233603,Wheat
2,81.39315497153943,27.734405166310463,Mustard
3,81.3903139492241,27.73303042419172,Lentil
4,82.61955314306866,27.59300203534103,No Crop/Fallow
1,81.5532483364176,27.862377559228605,Wheat
1,81.55418380238127,27.8617342017011,Wheat
1,81.55326759329375,27.85848433482893,Wheat
1,81.55318382293397,27.853845192380188,Wheat
1,81.54743992270602,27.85097767490156,Wheat
6,81.55385947819128,27.86129618760137,Sugarcane
15,83.05961438043919,19.066378841598954,Potato
1,87.85482476606718,25.520680523139134,Wheat
1,87.85470114219795,25.52023794161412,Wheat
9,87.84407309488253,25.525419877478672,Maize
2,77.24082164537896,25.23503337616017,Mustard
13,77.2475708570298,25.23456204351781,Gram
4,83.83409610737125,19.33112362353945,No Crop/Fallow
4,83.83832198169787,19.32981351753051,No Crop/Fallow
4,83.83740942636516,19.32957653735348,No Crop/Fallow
4,83.82733297897072,19.32856076534723,No Crop/Fallow
4,83.82711790650627,19.321572162183934,No Crop/Fallow
4,83.82711354242858,19.32101734927409,No Crop/Fallow
4,83.82823926558454,19.320644676886968,No Crop/Fallow
4,83.82929175559009,19.320615184882893,No Crop/Fallow
1,81.51583444832636,27.65252945798209,Wheat
2,81.5134444467459,27.65169379818093,Mustard
4,81.51651847250156,27.652769394821718,No Crop/Fallow
9,81.51628603070631,27.65227024038187,Maize
16,81.51640650628735,27.652080864068456,Bersem
2,87.46902115063847,25.61555305901665,Mustard
4,87.46765666291611,25.620497726788503,No Crop/Fallow
4,87.47054069478433,25.61740922872555,No Crop/Fallow
4,87.47288073911709,25.61384494326976,No Crop/Fallow
9,87.46490843537794,25.614519565839053,Maize
9,87.46875486467832,25.613561086295604,Maize
9,87.46976182797337,25.61300031628612,Maize
2,82.553729324871,27.44142706669434,Mustard
4,83.86026557807081,19.14754705725319,No Crop/Fallow
4,83.86328514184231,19.144015597054807,No Crop/Fallow
4,83.85753910096973,19.14389937482319,No Crop/Fallow
4,83.86188539423564,19.143682914396848,No Crop/Fallow
4,83.85383058201481,19.14231545957033,No Crop/Fallow
4,83.84937725188315,19.131679525691656,No Crop/Fallow
2,76.6398732220214,24.78119796349696,Mustard
8,76.64006633228759,24.770033614111917,Garlic
1,81.30423880263659,27.75419735199031,Wheat
1,81.31107327069572,27.751256548445323,Wheat
1,82.42219383420534,27.519725211159848,Wheat
2,82.42202024903482,27.520465021320916,Mustard
3,82.42382618931508,27.51921822677048,Lentil
4,81.31431311113151,27.97383206047238,No Crop/Fallow
6,81.31390665402924,27.974758268445004,Sugarcane
1,81.44567492795093,27.30937623147828,Wheat
1,81.44383026607021,27.3093245455109,Wheat
1,76.61692847001187,25.1303593775981,Wheat
1,82.37432117571689,27.15454893709024,Wheat
1,82.38011353834438,27.154160607069247,Wheat
1,82.36959836312248,27.15325161879201,Wheat
1,82.37017491189123,27.15227791254483,Wheat
1,82.37505548227102,27.150747925513,Wheat
1,82.37872008996592,27.14609540987268,Wheat
2,82.37350137033307,27.15448387045342,Mustard
4,82.37298599467738,27.15259326804136,No Crop/Fallow
4,83.38632105731928,19.24534452617257,No Crop/Fallow
4,83.36222014741499,19.228865783940684,No Crop/Fallow
4,83.36517724403099,19.227581323653546,No Crop/Fallow
4,83.36554268941296,19.22710397800098,No Crop/Fallow
4,83.57072593772249,19.38340631096225,No Crop/Fallow
4,83.57367026653544,19.38287755180961,No Crop/Fallow
4,83.56945976342317,19.382306197012976,No Crop/Fallow
4,83.56384478493361,19.38038034991611,No Crop/Fallow
1,81.62292191897474,27.26252351689456,Wheat
1,81.62513957152754,27.26141950040718,Wheat
1,81.62247247558884,27.25966179842157,Wheat
1,81.62162020566882,27.25863254181338,Wheat
1,81.62309281353922,27.25884409968003,Wheat
1,81.62370243105174,27.258361026784595,Wheat
2,81.622719161435,27.259962895063254,Mustard
4,81.62459993674995,27.26093398929024,No Crop/Fallow
6,81.62409496766672,27.25636042552629,Sugarcane
1,82.42367615010406,27.6429552057428,Wheat
1,82.4191999463861,27.63733006072667,Wheat
1,82.42014645363275,27.637250351786523,Wheat
1,82.419011474181,27.635867013716396,Wheat
1,82.42176133721549,27.634233613460676,Wheat
1,82.42419515789497,27.632868659441662,Wheat
2,82.42409981926696,27.64455286816208,Mustard
2,82.41768706293041,27.63752058579705,Mustard
2,82.42148708687597,27.633625456148952,Mustard
6,82.42674606791479,27.64220889867088,Sugarcane
4,82.39556634077321,27.09739230135904,No Crop/Fallow
1,81.55920670337457,27.973008038349207,Wheat
1,81.5588403587166,27.971505775459985,Wheat
1,81.55768925514279,27.96982069731864,Wheat
1,81.55690590712375,27.967658931467405,Wheat
1,87.84778667618785,25.529093105710423,Wheat
1,81.39002005397103,27.757004878776584,Wheat
1,81.39150882536758,27.75339804857596,Wheat
1,81.39157720581204,27.748866750299083,Wheat
2,81.39149133438815,27.75299268105382,Mustard
2,81.39425964616203,27.752801767281323,Mustard
2,81.39008878891327,27.74998983386136,Mustard
1,81.68453952375773,27.908820176731137,Wheat
1,81.68416262686834,27.90833754239414,Wheat
1,81.6866154696746,27.90750759625797,Wheat
1,81.68619848188987,27.90703403840227,Wheat
1,81.69019738246537,27.90452993635065,Wheat
1,81.68208671909173,27.90412245767864,Wheat
1,81.68323897811435,27.89870985194269,Wheat
1,81.68262650846223,27.8985195507714,Wheat
1,81.69207200152144,27.89772976363257,Wheat
1,81.69206040783027,27.89469077033307,Wheat
3,81.6923709664622,27.894827373153856,Lentil
2,87.69140119889886,25.735812377134582,Mustard
2,87.69190319811152,25.734644927506388,Mustard
2,87.69413329674333,25.722630738708737,Mustard
2,87.69046920779658,25.721364360343,Mustard
2,87.69290103869001,25.721028110794347,Mustard
2,87.69294313282637,25.72017558037073,Mustard
2,87.69186255556787,25.71856516596088,Mustard
9,87.70018461500986,25.733394073989448,Maize
9,87.69018259993983,25.72335927850448,Maize
9,87.69360901579286,25.723002024463938,Maize
9,87.69361126320004,25.720255046960244,Maize
9,87.6934540285684,25.719593968132155,Maize
4,83.41163900759278,19.274498802830404,No Crop/Fallow
4,83.41244868719683,19.27367821167944,No Crop/Fallow
4,83.41211934990496,19.272309184486563,No Crop/Fallow
1,82.45053427215556,27.37655569555715,Wheat
2,82.45102753250183,27.37938875608024,Mustard
1,82.42071913444761,27.2610749073848,Wheat
1,82.4176598278666,27.261483226740182,Wheat
1,82.41981649334095,27.260958050963687,Wheat
1,82.42197828968834,27.26004080596843,Wheat
4,82.40434177014048,27.274978468456684,No Crop/Fallow
6,82.40565624314412,27.27154237500193,Sugarcane
1,76.37769394136276,25.154013484398394,Wheat
1,76.37257530127742,25.149992281416544,Wheat
2,76.3905923855836,25.15090012493818,Mustard
2,76.3898884663778,25.149768216955756,Mustard
13,76.37662719496677,25.152013492887,Gram
2,76.72408884236214,24.640379595237174,Mustard
2,76.73657574817184,24.632770712994432,Mustard
2,87.74972313883802,25.58413648618781,Mustard
2,87.75080713097579,25.584279975625584,Mustard
2,87.74994851163603,25.58014737005176,Mustard
4,87.75044282165881,25.575850072579517,No Crop/Fallow
1,81.48398034951688,27.223654557247485,Wheat
1,81.48405205422011,27.22326150128268,Wheat
6,81.48920713683977,27.2315565129972,Sugarcane
6,81.48524240638761,27.231118989164667,Sugarcane
1,76.50619366450736,25.157301051169664,Wheat
2,76.50635211785922,25.15987810825736,Mustard
2,76.50681961776645,25.15883346313284,Mustard
8,76.5044961169996,25.1600192909279,Garlic
1,77.28615626685182,25.161939984945622,Wheat
1,77.2872929572127,25.15919167022499,Wheat
1,77.28642311324063,25.157647567639923,Wheat
2,77.29198783680536,25.1653748489298,Mustard
2,77.28779888625145,25.163036653476134,Mustard
13,77.29151431756428,25.16575456520596,Gram
13,77.2922148696978,25.16582181036726,Gram
13,77.28743160592235,25.16175862933411,Gram
13,77.28723006731447,25.15868463444543,Gram
4,83.76981683448534,19.369270035749757,No Crop/Fallow
4,83.87135945153183,19.59229845994749,No Crop/Fallow
4,87.40474150386956,25.599104726196103,No Crop/Fallow
1,81.483755928064,27.486221278807964,Wheat
1,81.49176843852392,27.482244575936758,Wheat
2,87.32830880466621,25.50422093255804,Mustard
2,87.32918625768906,25.504099434948312,Mustard
4,83.86756100844464,19.197118576747865,No Crop/Fallow
1,81.52559943480382,27.101161782721054,Wheat
1,81.53861589217044,27.0969585778188,Wheat
1,81.53907180905843,27.094812690569324,Wheat
2,81.53627766917114,27.092078394922694,Mustard
4,81.5375007284842,27.098799317432466,No Crop/Fallow
4,81.53821673309788,27.097200689930933,No Crop/Fallow
6,81.52770697424387,27.08984933211152,Sugarcane
6,81.52927435108307,27.08986746295053,Sugarcane
6,81.52693913470706,27.088991125280494,Sugarcane
